history_id,date,pair,base,quote,rate,provider,quality_tier
GBP_EUR-2023-10-14,2023-10-14,GBP_EUR,GBP,EUR,1.148043,manual_uploaded_rates,manual
GBP_INR-2023-10-15,2023-10-15,GBP_INR,GBP,INR,105.4454,manual_uploaded_rates,manual
USD_INR-2023-10-15,2023-10-15,USD_INR,USD,INR,81.1949,manual_uploaded_rates,manual
EUR_INR-2023-10-15,2023-10-15,EUR_INR,EUR,INR,89.3173,manual_uploaded_rates,manual
GBP_USD-2023-10-15,2023-10-15,GBP_USD,GBP,USD,1.254839,manual_uploaded_rates,manual
EUR_GBP-2023-10-15,2023-10-15,EUR_GBP,EUR,GBP,0.817104,manual_uploaded_rates,manual
EUR_USD-2023-10-15,2023-10-15,EUR_USD,EUR,USD,1.06029,manual_uploaded_rates,manual
USD_GBP-2023-10-15,2023-10-15,USD_GBP,USD,GBP,0.75874,manual_uploaded_rates,manual
GBP_EUR-2023-10-15,2023-10-15,GBP_EUR,GBP,EUR,1.147837,manual_uploaded_rates,manual
GBP_INR-2023-10-16,2023-10-16,GBP_INR,GBP,INR,105.4342,manual_uploaded_rates,manual
USD_INR-2023-10-16,2023-10-16,USD_INR,USD,INR,81.1863,manual_uploaded_rates,manual
EUR_INR-2023-10-16,2023-10-16,EUR_INR,EUR,INR,89.3078,manual_uploaded_rates,manual
GBP_USD-2023-10-16,2023-10-16,GBP_USD,GBP,USD,1.254706,manual_uploaded_rates,manual
EUR_GBP-2023-10-16,2023-10-16,EUR_GBP,EUR,GBP,0.817018,manual_uploaded_rates,manual
EUR_USD-2023-10-16,2023-10-16,EUR_USD,EUR,USD,1.060178,manual_uploaded_rates,manual
USD_GBP-2023-10-16,2023-10-16,USD_GBP,USD,GBP,0.758659,manual_uploaded_rates,manual
GBP_EUR-2023-10-16,2023-10-16,GBP_EUR,GBP,EUR,1.147716,manual_uploaded_rates,manual
GBP_INR-2023-10-17,2023-10-17,GBP_INR,GBP,INR,105.4305,manual_uploaded_rates,manual
USD_INR-2023-10-17,2023-10-17,USD_INR,USD,INR,81.1834,manual_uploaded_rates,manual
EUR_INR-2023-10-17,2023-10-17,EUR_INR,EUR,INR,89.3047,manual_uploaded_rates,manual
GBP_USD-2023-10-17,2023-10-17,GBP_USD,GBP,USD,1.254662,manual_uploaded_rates,manual
EUR_GBP-2023-10-17,2023-10-17,EUR_GBP,EUR,GBP,0.816989,manual_uploaded_rates,manual
EUR_USD-2023-10-17,2023-10-17,EUR_USD,EUR,USD,1.060141,manual_uploaded_rates,manual
USD_GBP-2023-10-17,2023-10-17,USD_GBP,USD,GBP,0.758633,manual_uploaded_rates,manual
GBP_EUR-2023-10-17,2023-10-17,GBP_EUR,GBP,EUR,1.147675,manual_uploaded_rates,manual
GBP_INR-2023-10-18,2023-10-18,GBP_INR,GBP,INR,105.4339,manual_uploaded_rates,manual
USD_INR-2023-10-18,2023-10-18,USD_INR,USD,INR,81.1861,manual_uploaded_rates,manual
EUR_INR-2023-10-18,2023-10-18,EUR_INR,EUR,INR,89.3076,manual_uploaded_rates,manual
GBP_USD-2023-10-18,2023-10-18,GBP_USD,GBP,USD,1.254702,manual_uploaded_rates,manual
EUR_GBP-2023-10-18,2023-10-18,EUR_GBP,EUR,GBP,0.817016,manual_uploaded_rates,manual
EUR_USD-2023-10-18,2023-10-18,EUR_USD,EUR,USD,1.060175,manual_uploaded_rates,manual
USD_GBP-2023-10-18,2023-10-18,USD_GBP,USD,GBP,0.758657,manual_uploaded_rates,manual
GBP_EUR-2023-10-18,2023-10-18,GBP_EUR,GBP,EUR,1.147712,manual_uploaded_rates,manual
GBP_INR-2023-10-19,2023-10-19,GBP_INR,GBP,INR,105.4439,manual_uploaded_rates,manual
USD_INR-2023-10-19,2023-10-19,USD_INR,USD,INR,81.1938,manual_uploaded_rates,manual
EUR_INR-2023-10-19,2023-10-19,EUR_INR,EUR,INR,89.3161,manual_uploaded_rates,manual
GBP_USD-2023-10-19,2023-10-19,GBP_USD,GBP,USD,1.254822,manual_uploaded_rates,manual
EUR_GBP-2023-10-19,2023-10-19,EUR_GBP,EUR,GBP,0.817093,manual_uploaded_rates,manual
EUR_USD-2023-10-19,2023-10-19,EUR_USD,EUR,USD,1.060276,manual_uploaded_rates,manual
USD_GBP-2023-10-19,2023-10-19,USD_GBP,USD,GBP,0.758729,manual_uploaded_rates,manual
GBP_EUR-2023-10-19,2023-10-19,GBP_EUR,GBP,EUR,1.147821,manual_uploaded_rates,manual
GBP_INR-2023-10-20,2023-10-20,GBP_INR,GBP,INR,105.46,manual_uploaded_rates,manual
USD_INR-2023-10-20,2023-10-20,USD_INR,USD,INR,81.2061,manual_uploaded_rates,manual
EUR_INR-2023-10-20,2023-10-20,EUR_INR,EUR,INR,89.3296,manual_uploaded_rates,manual
GBP_USD-2023-10-20,2023-10-20,GBP_USD,GBP,USD,1.255012,manual_uploaded_rates,manual
EUR_GBP-2023-10-20,2023-10-20,EUR_GBP,EUR,GBP,0.817217,manual_uploaded_rates,manual
EUR_USD-2023-10-20,2023-10-20,EUR_USD,EUR,USD,1.060437,manual_uploaded_rates,manual
USD_GBP-2023-10-20,2023-10-20,USD_GBP,USD,GBP,0.758845,manual_uploaded_rates,manual
GBP_EUR-2023-10-20,2023-10-20,GBP_EUR,GBP,EUR,1.147996,manual_uploaded_rates,manual
GBP_INR-2023-10-21,2023-10-21,GBP_INR,GBP,INR,105.4813,manual_uploaded_rates,manual
USD_INR-2023-10-21,2023-10-21,USD_INR,USD,INR,81.2226,manual_uploaded_rates,manual
EUR_INR-2023-10-21,2023-10-21,EUR_INR,EUR,INR,89.3477,manual_uploaded_rates,manual
GBP_USD-2023-10-21,2023-10-21,GBP_USD,GBP,USD,1.255267,manual_uploaded_rates,manual
EUR_GBP-2023-10-21,2023-10-21,EUR_GBP,EUR,GBP,0.817383,manual_uploaded_rates,manual
EUR_USD-2023-10-21,2023-10-21,EUR_USD,EUR,USD,1.060652,manual_uploaded_rates,manual
USD_GBP-2023-10-21,2023-10-21,USD_GBP,USD,GBP,0.758998,manual_uploaded_rates,manual
GBP_EUR-2023-10-21,2023-10-21,GBP_EUR,GBP,EUR,1.148228,manual_uploaded_rates,manual
GBP_INR-2023-10-22,2023-10-22,GBP_INR,GBP,INR,105.5073,manual_uploaded_rates,manual
USD_INR-2023-10-22,2023-10-22,USD_INR,USD,INR,81.2425,manual_uploaded_rates,manual
EUR_INR-2023-10-22,2023-10-22,EUR_INR,EUR,INR,89.3697,manual_uploaded_rates,manual
GBP_USD-2023-10-22,2023-10-22,GBP_USD,GBP,USD,1.255575,manual_uploaded_rates,manual
EUR_GBP-2023-10-22,2023-10-22,EUR_GBP,EUR,GBP,0.817584,manual_uploaded_rates,manual
EUR_USD-2023-10-22,2023-10-22,EUR_USD,EUR,USD,1.060912,manual_uploaded_rates,manual
USD_GBP-2023-10-22,2023-10-22,USD_GBP,USD,GBP,0.759185,manual_uploaded_rates,manual
GBP_EUR-2023-10-22,2023-10-22,GBP_EUR,GBP,EUR,1.148511,manual_uploaded_rates,manual
GBP_INR-2023-10-23,2023-10-23,GBP_INR,GBP,INR,105.537,manual_uploaded_rates,manual
USD_INR-2023-10-23,2023-10-23,USD_INR,USD,INR,81.2654,manual_uploaded_rates,manual
EUR_INR-2023-10-23,2023-10-23,EUR_INR,EUR,INR,89.3949,manual_uploaded_rates,manual
GBP_USD-2023-10-23,2023-10-23,GBP_USD,GBP,USD,1.255929,manual_uploaded_rates,manual
EUR_GBP-2023-10-23,2023-10-23,EUR_GBP,EUR,GBP,0.817814,manual_uploaded_rates,manual
EUR_USD-2023-10-23,2023-10-23,EUR_USD,EUR,USD,1.061211,manual_uploaded_rates,manual
USD_GBP-2023-10-23,2023-10-23,USD_GBP,USD,GBP,0.759399,manual_uploaded_rates,manual
GBP_EUR-2023-10-23,2023-10-23,GBP_EUR,GBP,EUR,1.148834,manual_uploaded_rates,manual
GBP_INR-2023-10-24,2023-10-24,GBP_INR,GBP,INR,105.5696,manual_uploaded_rates,manual
USD_INR-2023-10-24,2023-10-24,USD_INR,USD,INR,81.2905,manual_uploaded_rates,manual
EUR_INR-2023-10-24,2023-10-24,EUR_INR,EUR,INR,89.4225,manual_uploaded_rates,manual
GBP_USD-2023-10-24,2023-10-24,GBP_USD,GBP,USD,1.256317,manual_uploaded_rates,manual
EUR_GBP-2023-10-24,2023-10-24,EUR_GBP,EUR,GBP,0.818067,manual_uploaded_rates,manual
EUR_USD-2023-10-24,2023-10-24,EUR_USD,EUR,USD,1.061539,manual_uploaded_rates,manual
USD_GBP-2023-10-24,2023-10-24,USD_GBP,USD,GBP,0.759634,manual_uploaded_rates,manual
GBP_EUR-2023-10-24,2023-10-24,GBP_EUR,GBP,EUR,1.149189,manual_uploaded_rates,manual
GBP_INR-2023-10-25,2023-10-25,GBP_INR,GBP,INR,105.6043,manual_uploaded_rates,manual
USD_INR-2023-10-25,2023-10-25,USD_INR,USD,INR,81.3172,manual_uploaded_rates,manual
EUR_INR-2023-10-25,2023-10-25,EUR_INR,EUR,INR,89.4519,manual_uploaded_rates,manual
GBP_USD-2023-10-25,2023-10-25,GBP_USD,GBP,USD,1.25673,manual_uploaded_rates,manual
EUR_GBP-2023-10-25,2023-10-25,EUR_GBP,EUR,GBP,0.818336,manual_uploaded_rates,manual
EUR_USD-2023-10-25,2023-10-25,EUR_USD,EUR,USD,1.061888,manual_uploaded_rates,manual
USD_GBP-2023-10-25,2023-10-25,USD_GBP,USD,GBP,0.759883,manual_uploaded_rates,manual
GBP_EUR-2023-10-25,2023-10-25,GBP_EUR,GBP,EUR,1.149567,manual_uploaded_rates,manual
GBP_INR-2023-10-26,2023-10-26,GBP_INR,GBP,INR,105.6401,manual_uploaded_rates,manual
USD_INR-2023-10-26,2023-10-26,USD_INR,USD,INR,81.3448,manual_uploaded_rates,manual
EUR_INR-2023-10-26,2023-10-26,EUR_INR,EUR,INR,89.4822,manual_uploaded_rates,manual
GBP_USD-2023-10-26,2023-10-26,GBP_USD,GBP,USD,1.257156,manual_uploaded_rates,manual
EUR_GBP-2023-10-26,2023-10-26,EUR_GBP,EUR,GBP,0.818613,manual_uploaded_rates,manual
EUR_USD-2023-10-26,2023-10-26,EUR_USD,EUR,USD,1.062248,manual_uploaded_rates,manual
USD_GBP-2023-10-26,2023-10-26,USD_GBP,USD,GBP,0.760141,manual_uploaded_rates,manual
GBP_EUR-2023-10-26,2023-10-26,GBP_EUR,GBP,EUR,1.149957,manual_uploaded_rates,manual
GBP_INR-2023-10-27,2023-10-27,GBP_INR,GBP,INR,105.6762,manual_uploaded_rates,manual
USD_INR-2023-10-27,2023-10-27,USD_INR,USD,INR,81.3726,manual_uploaded_rates,manual
EUR_INR-2023-10-27,2023-10-27,EUR_INR,EUR,INR,89.5128,manual_uploaded_rates,manual
GBP_USD-2023-10-27,2023-10-27,GBP_USD,GBP,USD,1.257586,manual_uploaded_rates,manual
EUR_GBP-2023-10-27,2023-10-27,EUR_GBP,EUR,GBP,0.818893,manual_uploaded_rates,manual
EUR_USD-2023-10-27,2023-10-27,EUR_USD,EUR,USD,1.062612,manual_uploaded_rates,manual
USD_GBP-2023-10-27,2023-10-27,USD_GBP,USD,GBP,0.760401,manual_uploaded_rates,manual
GBP_EUR-2023-10-27,2023-10-27,GBP_EUR,GBP,EUR,1.15035,manual_uploaded_rates,manual
GBP_INR-2023-10-28,2023-10-28,GBP_INR,GBP,INR,105.7118,manual_uploaded_rates,manual
USD_INR-2023-10-28,2023-10-28,USD_INR,USD,INR,81.4001,manual_uploaded_rates,manual
EUR_INR-2023-10-28,2023-10-28,EUR_INR,EUR,INR,89.543,manual_uploaded_rates,manual
GBP_USD-2023-10-28,2023-10-28,GBP_USD,GBP,USD,1.25801,manual_uploaded_rates,manual
EUR_GBP-2023-10-28,2023-10-28,EUR_GBP,EUR,GBP,0.819169,manual_uploaded_rates,manual
EUR_USD-2023-10-28,2023-10-28,EUR_USD,EUR,USD,1.06297,manual_uploaded_rates,manual
USD_GBP-2023-10-28,2023-10-28,USD_GBP,USD,GBP,0.760657,manual_uploaded_rates,manual
GBP_EUR-2023-10-28,2023-10-28,GBP_EUR,GBP,EUR,1.150738,manual_uploaded_rates,manual
GBP_INR-2023-10-29,2023-10-29,GBP_INR,GBP,INR,105.7462,manual_uploaded_rates,manual
USD_INR-2023-10-29,2023-10-29,USD_INR,USD,INR,81.4265,manual_uploaded_rates,manual
EUR_INR-2023-10-29,2023-10-29,EUR_INR,EUR,INR,89.5721,manual_uploaded_rates,manual
GBP_USD-2023-10-29,2023-10-29,GBP_USD,GBP,USD,1.258419,manual_uploaded_rates,manual
EUR_GBP-2023-10-29,2023-10-29,EUR_GBP,EUR,GBP,0.819435,manual_uploaded_rates,manual
EUR_USD-2023-10-29,2023-10-29,EUR_USD,EUR,USD,1.063315,manual_uploaded_rates,manual
USD_GBP-2023-10-29,2023-10-29,USD_GBP,USD,GBP,0.760904,manual_uploaded_rates,manual
GBP_EUR-2023-10-29,2023-10-29,GBP_EUR,GBP,EUR,1.151112,manual_uploaded_rates,manual
GBP_INR-2023-10-30,2023-10-30,GBP_INR,GBP,INR,105.7785,manual_uploaded_rates,manual
USD_INR-2023-10-30,2023-10-30,USD_INR,USD,INR,81.4514,manual_uploaded_rates,manual
EUR_INR-2023-10-30,2023-10-30,EUR_INR,EUR,INR,89.5995,manual_uploaded_rates,manual
GBP_USD-2023-10-30,2023-10-30,GBP_USD,GBP,USD,1.258803,manual_uploaded_rates,manual
EUR_GBP-2023-10-30,2023-10-30,EUR_GBP,EUR,GBP,0.819686,manual_uploaded_rates,manual
EUR_USD-2023-10-30,2023-10-30,EUR_USD,EUR,USD,1.06364,manual_uploaded_rates,manual
USD_GBP-2023-10-30,2023-10-30,USD_GBP,USD,GBP,0.761137,manual_uploaded_rates,manual
GBP_EUR-2023-10-30,2023-10-30,GBP_EUR,GBP,EUR,1.151463,manual_uploaded_rates,manual
GBP_INR-2023-10-31,2023-10-31,GBP_INR,GBP,INR,105.8082,manual_uploaded_rates,manual
USD_INR-2023-10-31,2023-10-31,USD_INR,USD,INR,81.4743,manual_uploaded_rates,manual
EUR_INR-2023-10-31,2023-10-31,EUR_INR,EUR,INR,89.6246,manual_uploaded_rates,manual
GBP_USD-2023-10-31,2023-10-31,GBP_USD,GBP,USD,1.259157,manual_uploaded_rates,manual
EUR_GBP-2023-10-31,2023-10-31,EUR_GBP,EUR,GBP,0.819916,manual_uploaded_rates,manual
EUR_USD-2023-10-31,2023-10-31,EUR_USD,EUR,USD,1.063939,manual_uploaded_rates,manual
USD_GBP-2023-10-31,2023-10-31,USD_GBP,USD,GBP,0.761351,manual_uploaded_rates,manual
GBP_EUR-2023-10-31,2023-10-31,GBP_EUR,GBP,EUR,1.151787,manual_uploaded_rates,manual
GBP_INR-2023-11-01,2023-11-01,GBP_INR,GBP,INR,105.8347,manual_uploaded_rates,manual
USD_INR-2023-11-01,2023-11-01,USD_INR,USD,INR,81.4947,manual_uploaded_rates,manual
EUR_INR-2023-11-01,2023-11-01,EUR_INR,EUR,INR,89.6471,manual_uploaded_rates,manual
GBP_USD-2023-11-01,2023-11-01,GBP_USD,GBP,USD,1.259473,manual_uploaded_rates,manual
EUR_GBP-2023-11-01,2023-11-01,EUR_GBP,EUR,GBP,0.820122,manual_uploaded_rates,manual
EUR_USD-2023-11-01,2023-11-01,EUR_USD,EUR,USD,1.064206,manual_uploaded_rates,manual
USD_GBP-2023-11-01,2023-11-01,USD_GBP,USD,GBP,0.761542,manual_uploaded_rates,manual
GBP_EUR-2023-11-01,2023-11-01,GBP_EUR,GBP,EUR,1.152076,manual_uploaded_rates,manual
GBP_INR-2023-11-02,2023-11-02,GBP_INR,GBP,INR,105.8577,manual_uploaded_rates,manual
USD_INR-2023-11-02,2023-11-02,USD_INR,USD,INR,81.5124,manual_uploaded_rates,manual
EUR_INR-2023-11-02,2023-11-02,EUR_INR,EUR,INR,89.6666,manual_uploaded_rates,manual
GBP_USD-2023-11-02,2023-11-02,GBP_USD,GBP,USD,1.259746,manual_uploaded_rates,manual
EUR_GBP-2023-11-02,2023-11-02,EUR_GBP,EUR,GBP,0.8203,manual_uploaded_rates,manual
EUR_USD-2023-11-02,2023-11-02,EUR_USD,EUR,USD,1.064436,manual_uploaded_rates,manual
USD_GBP-2023-11-02,2023-11-02,USD_GBP,USD,GBP,0.761707,manual_uploaded_rates,manual
GBP_EUR-2023-11-02,2023-11-02,GBP_EUR,GBP,EUR,1.152326,manual_uploaded_rates,manual
GBP_INR-2023-11-03,2023-11-03,GBP_INR,GBP,INR,105.8768,manual_uploaded_rates,manual
USD_INR-2023-11-03,2023-11-03,USD_INR,USD,INR,81.5271,manual_uploaded_rates,manual
EUR_INR-2023-11-03,2023-11-03,EUR_INR,EUR,INR,89.6827,manual_uploaded_rates,manual
GBP_USD-2023-11-03,2023-11-03,GBP_USD,GBP,USD,1.259973,manual_uploaded_rates,manual
EUR_GBP-2023-11-03,2023-11-03,EUR_GBP,EUR,GBP,0.820447,manual_uploaded_rates,manual
EUR_USD-2023-11-03,2023-11-03,EUR_USD,EUR,USD,1.064628,manual_uploaded_rates,manual
USD_GBP-2023-11-03,2023-11-03,USD_GBP,USD,GBP,0.761844,manual_uploaded_rates,manual
GBP_EUR-2023-11-03,2023-11-03,GBP_EUR,GBP,EUR,1.152533,manual_uploaded_rates,manual
GBP_INR-2023-11-04,2023-11-04,GBP_INR,GBP,INR,105.8918,manual_uploaded_rates,manual
USD_INR-2023-11-04,2023-11-04,USD_INR,USD,INR,81.5386,manual_uploaded_rates,manual
EUR_INR-2023-11-04,2023-11-04,EUR_INR,EUR,INR,89.6954,manual_uploaded_rates,manual
GBP_USD-2023-11-04,2023-11-04,GBP_USD,GBP,USD,1.260152,manual_uploaded_rates,manual
EUR_GBP-2023-11-04,2023-11-04,EUR_GBP,EUR,GBP,0.820564,manual_uploaded_rates,manual
EUR_USD-2023-11-04,2023-11-04,EUR_USD,EUR,USD,1.064779,manual_uploaded_rates,manual
USD_GBP-2023-11-04,2023-11-04,USD_GBP,USD,GBP,0.761952,manual_uploaded_rates,manual
GBP_EUR-2023-11-04,2023-11-04,GBP_EUR,GBP,EUR,1.152697,manual_uploaded_rates,manual
GBP_INR-2023-11-05,2023-11-05,GBP_INR,GBP,INR,105.9027,manual_uploaded_rates,manual
USD_INR-2023-11-05,2023-11-05,USD_INR,USD,INR,81.547,manual_uploaded_rates,manual
EUR_INR-2023-11-05,2023-11-05,EUR_INR,EUR,INR,89.7046,manual_uploaded_rates,manual
GBP_USD-2023-11-05,2023-11-05,GBP_USD,GBP,USD,1.260281,manual_uploaded_rates,manual
EUR_GBP-2023-11-05,2023-11-05,EUR_GBP,EUR,GBP,0.820648,manual_uploaded_rates,manual
EUR_USD-2023-11-05,2023-11-05,EUR_USD,EUR,USD,1.064889,manual_uploaded_rates,manual
USD_GBP-2023-11-05,2023-11-05,USD_GBP,USD,GBP,0.76203,manual_uploaded_rates,manual
GBP_EUR-2023-11-05,2023-11-05,GBP_EUR,GBP,EUR,1.152815,manual_uploaded_rates,manual
GBP_INR-2023-11-06,2023-11-06,GBP_INR,GBP,INR,105.9095,manual_uploaded_rates,manual
USD_INR-2023-11-06,2023-11-06,USD_INR,USD,INR,81.5523,manual_uploaded_rates,manual
EUR_INR-2023-11-06,2023-11-06,EUR_INR,EUR,INR,89.7104,manual_uploaded_rates,manual
GBP_USD-2023-11-06,2023-11-06,GBP_USD,GBP,USD,1.260362,manual_uploaded_rates,manual
EUR_GBP-2023-11-06,2023-11-06,EUR_GBP,EUR,GBP,0.820701,manual_uploaded_rates,manual
EUR_USD-2023-11-06,2023-11-06,EUR_USD,EUR,USD,1.064957,manual_uploaded_rates,manual
USD_GBP-2023-11-06,2023-11-06,USD_GBP,USD,GBP,0.762079,manual_uploaded_rates,manual
GBP_EUR-2023-11-06,2023-11-06,GBP_EUR,GBP,EUR,1.152889,manual_uploaded_rates,manual
GBP_INR-2023-11-07,2023-11-07,GBP_INR,GBP,INR,105.9124,manual_uploaded_rates,manual
USD_INR-2023-11-07,2023-11-07,USD_INR,USD,INR,81.5545,manual_uploaded_rates,manual
EUR_INR-2023-11-07,2023-11-07,EUR_INR,EUR,INR,89.7129,manual_uploaded_rates,manual
GBP_USD-2023-11-07,2023-11-07,GBP_USD,GBP,USD,1.260397,manual_uploaded_rates,manual
EUR_GBP-2023-11-07,2023-11-07,EUR_GBP,EUR,GBP,0.820723,manual_uploaded_rates,manual
EUR_USD-2023-11-07,2023-11-07,EUR_USD,EUR,USD,1.064986,manual_uploaded_rates,manual
USD_GBP-2023-11-07,2023-11-07,USD_GBP,USD,GBP,0.7621,manual_uploaded_rates,manual
GBP_EUR-2023-11-07,2023-11-07,GBP_EUR,GBP,EUR,1.152921,manual_uploaded_rates,manual
GBP_INR-2023-11-08,2023-11-08,GBP_INR,GBP,INR,105.9118,manual_uploaded_rates,manual
USD_INR-2023-11-08,2023-11-08,USD_INR,USD,INR,81.554,manual_uploaded_rates,manual
EUR_INR-2023-11-08,2023-11-08,EUR_INR,EUR,INR,89.7123,manual_uploaded_rates,manual
GBP_USD-2023-11-08,2023-11-08,GBP_USD,GBP,USD,1.260389,manual_uploaded_rates,manual
EUR_GBP-2023-11-08,2023-11-08,EUR_GBP,EUR,GBP,0.820718,manual_uploaded_rates,manual
EUR_USD-2023-11-08,2023-11-08,EUR_USD,EUR,USD,1.06498,manual_uploaded_rates,manual
USD_GBP-2023-11-08,2023-11-08,USD_GBP,USD,GBP,0.762096,manual_uploaded_rates,manual
GBP_EUR-2023-11-08,2023-11-08,GBP_EUR,GBP,EUR,1.152914,manual_uploaded_rates,manual
GBP_INR-2023-11-09,2023-11-09,GBP_INR,GBP,INR,105.908,manual_uploaded_rates,manual
USD_INR-2023-11-09,2023-11-09,USD_INR,USD,INR,81.5511,manual_uploaded_rates,manual
EUR_INR-2023-11-09,2023-11-09,EUR_INR,EUR,INR,89.7091,manual_uploaded_rates,manual
GBP_USD-2023-11-09,2023-11-09,GBP_USD,GBP,USD,1.260344,manual_uploaded_rates,manual
EUR_GBP-2023-11-09,2023-11-09,EUR_GBP,EUR,GBP,0.820689,manual_uploaded_rates,manual
EUR_USD-2023-11-09,2023-11-09,EUR_USD,EUR,USD,1.064942,manual_uploaded_rates,manual
USD_GBP-2023-11-09,2023-11-09,USD_GBP,USD,GBP,0.762068,manual_uploaded_rates,manual
GBP_EUR-2023-11-09,2023-11-09,GBP_EUR,GBP,EUR,1.152873,manual_uploaded_rates,manual
GBP_INR-2023-11-10,2023-11-10,GBP_INR,GBP,INR,105.9015,manual_uploaded_rates,manual
USD_INR-2023-11-10,2023-11-10,USD_INR,USD,INR,81.5461,manual_uploaded_rates,manual
EUR_INR-2023-11-10,2023-11-10,EUR_INR,EUR,INR,89.7037,manual_uploaded_rates,manual
GBP_USD-2023-11-10,2023-11-10,GBP_USD,GBP,USD,1.260267,manual_uploaded_rates,manual
EUR_GBP-2023-11-10,2023-11-10,EUR_GBP,EUR,GBP,0.820639,manual_uploaded_rates,manual
EUR_USD-2023-11-10,2023-11-10,EUR_USD,EUR,USD,1.064877,manual_uploaded_rates,manual
USD_GBP-2023-11-10,2023-11-10,USD_GBP,USD,GBP,0.762022,manual_uploaded_rates,manual
GBP_EUR-2023-11-10,2023-11-10,GBP_EUR,GBP,EUR,1.152803,manual_uploaded_rates,manual
GBP_INR-2023-11-11,2023-11-11,GBP_INR,GBP,INR,105.8931,manual_uploaded_rates,manual
USD_INR-2023-11-11,2023-11-11,USD_INR,USD,INR,81.5397,manual_uploaded_rates,manual
EUR_INR-2023-11-11,2023-11-11,EUR_INR,EUR,INR,89.6966,manual_uploaded_rates,manual
GBP_USD-2023-11-11,2023-11-11,GBP_USD,GBP,USD,1.260167,manual_uploaded_rates,manual
EUR_GBP-2023-11-11,2023-11-11,EUR_GBP,EUR,GBP,0.820574,manual_uploaded_rates,manual
EUR_USD-2023-11-11,2023-11-11,EUR_USD,EUR,USD,1.064793,manual_uploaded_rates,manual
USD_GBP-2023-11-11,2023-11-11,USD_GBP,USD,GBP,0.761962,manual_uploaded_rates,manual
GBP_EUR-2023-11-11,2023-11-11,GBP_EUR,GBP,EUR,1.152711,manual_uploaded_rates,manual
GBP_INR-2023-11-12,2023-11-12,GBP_INR,GBP,INR,105.8834,manual_uploaded_rates,manual
USD_INR-2023-11-12,2023-11-12,USD_INR,USD,INR,81.5322,manual_uploaded_rates,manual
EUR_INR-2023-11-12,2023-11-12,EUR_INR,EUR,INR,89.6884,manual_uploaded_rates,manual
GBP_USD-2023-11-12,2023-11-12,GBP_USD,GBP,USD,1.260052,manual_uploaded_rates,manual
EUR_GBP-2023-11-12,2023-11-12,EUR_GBP,EUR,GBP,0.820499,manual_uploaded_rates,manual
EUR_USD-2023-11-12,2023-11-12,EUR_USD,EUR,USD,1.064695,manual_uploaded_rates,manual
USD_GBP-2023-11-12,2023-11-12,USD_GBP,USD,GBP,0.761892,manual_uploaded_rates,manual
GBP_EUR-2023-11-12,2023-11-12,GBP_EUR,GBP,EUR,1.152606,manual_uploaded_rates,manual
GBP_INR-2023-11-13,2023-11-13,GBP_INR,GBP,INR,105.8732,manual_uploaded_rates,manual
USD_INR-2023-11-13,2023-11-13,USD_INR,USD,INR,81.5243,manual_uploaded_rates,manual
EUR_INR-2023-11-13,2023-11-13,EUR_INR,EUR,INR,89.6797,manual_uploaded_rates,manual
GBP_USD-2023-11-13,2023-11-13,GBP_USD,GBP,USD,1.25993,manual_uploaded_rates,manual
EUR_GBP-2023-11-13,2023-11-13,EUR_GBP,EUR,GBP,0.82042,manual_uploaded_rates,manual
EUR_USD-2023-11-13,2023-11-13,EUR_USD,EUR,USD,1.064592,manual_uploaded_rates,manual
USD_GBP-2023-11-13,2023-11-13,USD_GBP,USD,GBP,0.761818,manual_uploaded_rates,manual
GBP_EUR-2023-11-13,2023-11-13,GBP_EUR,GBP,EUR,1.152494,manual_uploaded_rates,manual
GBP_INR-2023-11-14,2023-11-14,GBP_INR,GBP,INR,105.8633,manual_uploaded_rates,manual
USD_INR-2023-11-14,2023-11-14,USD_INR,USD,INR,81.5167,manual_uploaded_rates,manual
EUR_INR-2023-11-14,2023-11-14,EUR_INR,EUR,INR,89.6713,manual_uploaded_rates,manual
GBP_USD-2023-11-14,2023-11-14,GBP_USD,GBP,USD,1.259812,manual_uploaded_rates,manual
EUR_GBP-2023-11-14,2023-11-14,EUR_GBP,EUR,GBP,0.820343,manual_uploaded_rates,manual
EUR_USD-2023-11-14,2023-11-14,EUR_USD,EUR,USD,1.064492,manual_uploaded_rates,manual
USD_GBP-2023-11-14,2023-11-14,USD_GBP,USD,GBP,0.761747,manual_uploaded_rates,manual
GBP_EUR-2023-11-14,2023-11-14,GBP_EUR,GBP,EUR,1.152386,manual_uploaded_rates,manual
GBP_INR-2023-11-15,2023-11-15,GBP_INR,GBP,INR,105.8545,manual_uploaded_rates,manual
USD_INR-2023-11-15,2023-11-15,USD_INR,USD,INR,81.5099,manual_uploaded_rates,manual
EUR_INR-2023-11-15,2023-11-15,EUR_INR,EUR,INR,89.6638,manual_uploaded_rates,manual
GBP_USD-2023-11-15,2023-11-15,GBP_USD,GBP,USD,1.259708,manual_uploaded_rates,manual
EUR_GBP-2023-11-15,2023-11-15,EUR_GBP,EUR,GBP,0.820275,manual_uploaded_rates,manual
EUR_USD-2023-11-15,2023-11-15,EUR_USD,EUR,USD,1.064404,manual_uploaded_rates,manual
USD_GBP-2023-11-15,2023-11-15,USD_GBP,USD,GBP,0.761684,manual_uploaded_rates,manual
GBP_EUR-2023-11-15,2023-11-15,GBP_EUR,GBP,EUR,1.152291,manual_uploaded_rates,manual
